Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0093000000000004;EURUSD;744;SSIStochStrategy;0,27;0,16;30;900;0,16;293;0,0199999999999996;-0,0022999999999993;0,48122866894198;0,474402730375427;6,82593856655276E-05;0,000645161290322567;9,45161290322581;0,666666666666667;67;283;5;5;
-0,0006000000000012;EURUSD;744;SSIStochStrategy;0,3;0,19;60;1080;0,31;199;0,0192999999999988;0;0,482412060301508;0,537688442211055;9,69849246231094E-05;0,00062258064516125;6,41935483870968;0,692307692307692;114;186;9;4;
-0,0103999999999999;EURUSD;744;SSIStochStrategy;0,21;0,18;180;480;0,21;155;0,0051000000000001;-0,00309999999999988;0,561290322580645;0,496774193548387;3,29032258064523E-05;0,000164516129032261;5;0,5;224;88;40;27;
-0,00810000000000017;EURUSD;744;SSIStochStrategy;0,24;0,13;60;1140;0,25;177;0,00959999999999983;-0,00629999999999931;0,446327683615819;0,519774011299435;5,42372881355923E-05;0,000309677419354833;5,70967741935484;0,666666666666667;119;162;10;5;
-0,0486999999999997;EURUSD;744;SSIStochStrategy;0,25;0,11;210;360;0,24;134;-0,0352999999999997;-0,0352999999999997;0,537313432835821;0,470149253731343;-0,000263432835820893;-0,00113870967741934;4,32258064516129;0,333333333333333;265;83;22;28;
-0,0258000000000016;EURUSD;744;SSIStochStrategy;0,27;0,12;30;720;0,22;279;0,00209999999999844;-0,00990000000000113;0,487455197132616;0,444444444444444;7,5268817204245E-06;6,77419354838205E-05;9;0,692307692307692;69;268;6;5;
0,0023000000000013;EURUSD;744;SSIStochStrategy;0,28;0,14;150;660;0,11;161;0,0184000000000013;-0,00309999999999944;0,527950310559006;0,490683229813665;0,000114285714285722;0,000593548387096816;5,19354838709677;0,769230769230769;190;85;19;57;
-0,0111999999999999;EURUSD;744;SSIStochStrategy;0,25;0,19;150;240;0,2;184;0,0072000000000001;-0,000499999999999945;0,548913043478261;0,505434782608696;3,91304347826092E-05;0,000232258064516132;5,93548387096774;0,5;188;128;24;31;
-0,0130000000000012;EURUSD;744;SSIStochStrategy;0,25;0,19;30;420;0,13;377;0,0246999999999988;-0,00180000000000002;0,543766578249337;0,493368700265252;6,55172413793073E-05;0,000796774193548349;12,1612903225806;0,666666666666667;58;348;7;22;
0,0013999999999998;EURUSD;744;SSIStochStrategy;0,3;0,13;60;1140;0,14;184;0,0197999999999998;-0,00499999999999945;0,440217391304348;0,532608695652174;0,000107608695652173;0,000638709677419349;5,93548387096774;0,666666666666667;114;153;7;24;
-0,0337999999999987;EURUSD;744;SSIStochStrategy;0,26;0,13;150;600;0,31;137;-0,0200999999999987;-0,0200999999999987;0,503649635036496;0,510948905109489;-0,000146715328467144;-0,000648387096774151;4,41935483870968;0,461538461538462;236;114;15;8;
0,0014000000000008;EURUSD;744;SSIStochStrategy;0,13;0,21;210;360;0,21;178;0,0192000000000008;-0,00509999999999988;0,51685393258427;0,589887640449438;0,00010786516853933;0,000619354838709702;5,74193548387097;0,583333333333333;202;65;77;35;
0,0306999999999991;EURUSD;744;SSIStochStrategy;0,26;0,09;90;120;0,21;296;0,0602999999999991;-0,00650000000000017;0,527027027027027;0,523648648648649;0,000203716216216213;0,00194516129032255;9,54838709677419;0,666666666666667;130;249;25;22;
-0,0110999999999994;EURUSD;744;SSIStochStrategy;0,24;0,19;60;1080;0,09;221;0,0110000000000006;-0,00129999999999986;0,484162895927602;0,51131221719457;4,97737556561112E-05;0,000354838709677438;7,12903225806452;0,692307692307692;87;156;10;55;
-0,0053999999999996;EURUSD;744;SSIStochStrategy;0,2;0,2;60;960;0,28;217;0,0163000000000004;-0,00319999999999987;0,474654377880184;0,543778801843318;7,51152073732739E-05;0,000525806451612917;7;0,615384615384615;94;189;22;6;
-0,0618000000000007;EURUSD;744;SSIStochStrategy;0,15;0,12;60;1080;0,01;355;-0,0263000000000007;-0,0279000000000005;0,428169014084507;0,188732394366197;-7,40845070422554E-05;-0,000848387096774215;11,4516129032258;0,307692307692308;23;50;22;283;
0,0075000000000006;EURUSD;744;SSIStochStrategy;0,16;0,17;60;720;0,18;229;0,0304000000000006;-0,00209999999999977;0,506550218340611;0,567685589519651;0,00013275109170306;0,000980645161290344;7,38709677419355;0,75;102;181;33;15;
-0,0622000000000054;EURUSD;744;SSIStochStrategy;0,11;0,07;30;120;0,22;652;0,00299999999999456;-0,017700000000002;0,512269938650307;0,443251533742331;4,60122699385669E-06;9,67741935482117E-05;21,0322580645161;0,5;47;565;77;10;
