Score;Pair;Time;Strategy;PostT;PreT;Threshold;takeprofit;stoploss;FollowTrend;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;hitsl;hittp;hitto;
0,0107000000000001;EURUSD;576;FastMovement-Strategy;40;10;0,68;0,22;0,26;True;2;0,0109000000000001;0,00690000000000013;0;1;0,00545000000000007;0,000454166666666672;0,0833333333333333;1;10;0;2;0;
-0,0152999999999999;EURUSD;576;FastMovement-Strategy;110;25;0,68;0,03;0,37;False;4;-0,0148999999999999;-0,0148999999999999;1;0,25;-0,00372499999999998;-0,00062083333333333;0,166666666666667;0;16;3;1;0;
-0,00639999999999999;EURUSD;576;FastMovement-Strategy;130;1;0,31;0,14;0,06;False;3;-0,00609999999999999;-0,00609999999999999;1;0,333333333333333;-0,00203333333333333;-0,000254166666666666;0,125;0;4;2;1;0;
0,0095;EURUSD;576;FastMovement-Strategy;90;5;0,25;0,2;0,13;True;8;0,0103;-0,00149999999999983;0,25;0,625;0,0012875;0,000429166666666666;0,333333333333333;0,75;17;3;5;0;
-0,0457999999999998;EURUSD;576;FastMovement-Strategy;40;23;0,07;0,26;0,26;False;383;-0,00749999999999984;-0,0142999999999995;0,501305483028721;0,522193211488251;-1,9582245430809E-05;-0,000312499999999993;15,9583333333333;0,555555555555556;42;3;6;374;
-0,0175000000000003;EURUSD;576;FastMovement-Strategy;20;28;0,69;0,34;0,09;False;3;-0,0172000000000003;-0,0172000000000003;1;0;-0,00573333333333344;-0,00071666666666668;0,125;0;28;0;0;3;
-0,0219999999999989;EURUSD;576;FastMovement-Strategy;180;27;0,17;0,28;0,04;False;101;-0,0118999999999989;-0,0191999999999992;0,603960396039604;0,267326732673267;-0,000117821782178207;-0,000495833333333288;4,20833333333333;0,333333333333333;59;74;11;16;
-0,0279999999999996;EURUSD;576;FastMovement-Strategy;180;29;0,08;0,26;0,39;True;162;-0,0117999999999996;-0,0258999999999998;0,487654320987654;0,425925925925926;-7,2839506172837E-05;-0,00049166666666665;6,75;0,444444444444444;217;10;18;134;
-0,0148;EURUSD;576;FastMovement-Strategy;170;11;0,3;0,12;0,1;False;8;-0,014;-0,014;1;0,25;-0,00175;-0,000583333333333334;0,333333333333333;0,333333333333333;20;6;2;0;
-0,0462999999999995;EURUSD;576;FastMovement-Strategy;120;21;0,05;0,14;0,38;False;295;-0,0167999999999995;-0,0197999999999994;0,488135593220339;0,538983050847458;-5,69491525423711E-05;-0,000699999999999978;12,2916666666667;0,444444444444444;118;6;90;198;
0,0216000000000002;EURUSD;576;FastMovement-Strategy;90;17;0,36;0,39;0,3;True;6;0,0222000000000002;0,00130000000000008;0;1;0,00370000000000004;0,000925000000000009;0,25;1;58;0;3;3;
-0,0110999999999999;EURUSD;576;FastMovement-Strategy;170;9;0,68;0,23;0,3;False;2;-0,0108999999999999;-0,0108999999999999;1;0;-0,00544999999999995;-0,000454166666666663;0,0833333333333333;0;9;2;0;0;
-0,0121000000000001;EURUSD;576;FastMovement-Strategy;50;17;0,61;0,15;0,31;False;5;-0,0116000000000001;-0,0116000000000001;1;0,4;-0,00232000000000001;-0,000483333333333336;0,208333333333333;0;11;3;2;0;
-0,0203999999999998;EURUSD;576;FastMovement-Strategy;180;14;0,35;0,12;0,16;False;5;-0,0198999999999998;-0,0198999999999998;1;0;-0,00397999999999996;-0,000829166666666659;0,208333333333333;0;22;5;0;0;
-0,0133000000000001;EURUSD;576;FastMovement-Strategy;140;1;0,25;0,3;0,17;False;4;-0,0129000000000001;-0,0129000000000001;0,75;0;-0,00322500000000003;-0,000537500000000006;0,166666666666667;0;41;3;0;1;
0,0168000000000001;EURUSD;576;FastMovement-Strategy;140;14;0,52;0,15;0,34;True;4;0,0172000000000001;0,004;0;1;0,00430000000000003;0,000716666666666671;0,166666666666667;1;22;0;4;0;
-0,00350000000000008;EURUSD;576;FastMovement-Strategy;40;11;0,71;0,07;0,04;False;2;-0,00330000000000008;-0,00560000000000005;1;0,5;-0,00165000000000004;-0,000137500000000003;0,0833333333333333;0;10;1;1;0;
0,00720000000000007;EURUSD;576;FastMovement-Strategy;90;1;0,52;0,21;0,05;True;2;0,00740000000000007;0,00249999999999995;0;1;0,00370000000000004;0,000308333333333336;0,0833333333333333;1;2;0;2;0;
0,00859999999999987;EURUSD;576;FastMovement-Strategy;10;16;0,48;0,15;0,11;True;6;0,00919999999999987;-0,00290000000000035;0;0,5;0,00153333333333331;0,000383333333333328;0,25;0,666666666666667;11;2;1;3;
0,0110999999999985;EURUSD;576;FastMovement-Strategy;60;27;0,17;0,04;0,13;True;104;0,0214999999999985;-0,00140000000000073;0,394230769230769;0,644230769230769;0,000206730769230755;0,000895833333333272;4,33333333333333;0,777777777777778;27;26;66;12;
-0,00690000000000015;EURUSD;576;FastMovement-Strategy;170;4;0,59;0,35;0,13;False;2;-0,00670000000000015;-0,00670000000000015;1;0;-0,00335000000000008;-0,000279166666666673;0,0833333333333333;0;4;2;0;0;
0,0174;EURUSD;576;FastMovement-Strategy;100;7;0,41;0,22;0,38;True;5;0,0179;0,004;0;1;0,00358000000000001;0,000745833333333334;0,208333333333333;1;25;0;5;0;
0,0122999999999999;EURUSD;576;FastMovement-Strategy;90;25;0,64;0,14;0,12;True;5;0,0127999999999999;-0,00350000000000006;0;0,6;0,00255999999999998;0,00053333333333333;0,208333333333333;1;14;2;3;0;
-0,00780000000000007;EURUSD;576;FastMovement-Strategy;160;9;0,58;0,09;0,1;False;4;-0,00740000000000007;-0,00740000000000007;1;0,5;-0,00185000000000002;-0,000308333333333336;0,166666666666667;0;6;2;2;0;
-0,0049000000000004;EURUSD;576;FastMovement-Strategy;180;3;0,3;0,12;0,03;False;5;-0,0044000000000004;-0,0044000000000004;1;0,4;-0,000880000000000081;-0,00018333333333335;0,208333333333333;0,333333333333333;6;3;2;0;
-0,0225000000000003;EURUSD;576;FastMovement-Strategy;80;29;0,4;0,31;0,37;False;7;-0,0218000000000003;-0,0218000000000003;1;0,142857142857143;-0,00311428571428575;-0,000908333333333344;0,291666666666667;0;59;3;0;4;
-0,0185000000000002;EURUSD;576;FastMovement-Strategy;40;9;0,11;0,18;0,06;True;143;-0,0042000000000002;-0,0103000000000004;0,447552447552448;0,300699300699301;-2,93706293706308E-05;-0,000175000000000008;5,95833333333333;0,333333333333333;19;91;16;36;
0,0208;EURUSD;576;FastMovement-Strategy;130;5;0,18;0,39;0,11;True;18;0,0226;-0,00129999999999986;0,277777777777778;0,5;0,00125555555555555;0,000941666666666665;0,75;0,833333333333333;44;9;7;2;
0,0171000000000012;EURUSD;576;FastMovement-Strategy;30;18;0,19;0,36;0,38;True;44;0,0215000000000012;-0,00119999999999987;0,340909090909091;0,5;0,000488636363636391;0,000895833333333383;1,83333333333333;0,777777777777778;30;0;3;41;
-0,0131000000000004;EURUSD;576;FastMovement-Strategy;80;15;0,62;0,04;0,18;False;7;-0,0124000000000004;-0,0124000000000004;1;0,571428571428571;-0,00177142857142863;-0,000516666666666684;0,291666666666667;0;6;3;4;0;
-0,0417999999999969;EURUSD;576;FastMovement-Strategy;60;13;0,08;0,17;0,33;False;254;-0,0163999999999969;-0,0183999999999971;0,515748031496063;0,503937007874016;-6,45669291338459E-05;-0,000683333333333203;10,5833333333333;0,333333333333333;56;8;35;211;
-0,0153000000000004;EURUSD;576;FastMovement-Strategy;80;6;0,24;0,32;0,19;False;12;-0,0141000000000004;-0,0141000000000004;0,833333333333333;0,416666666666667;-0,00117500000000004;-0,000587500000000019;0,5;0,25;43;7;0;5;
-0,0134000000000001;EURUSD;576;FastMovement-Strategy;140;16;0,58;0,18;0,4;False;5;-0,0129000000000001;-0,0129000000000001;1;0,4;-0,00258000000000003;-0,000537500000000006;0,208333333333333;0,333333333333333;32;3;2;0;
-0,0204000000000005;EURUSD;576;FastMovement-Strategy;40;7;0,23;0,33;0,22;False;11;-0,0193000000000005;-0,0193000000000005;0,818181818181818;0,272727272727273;-0,0017545454545455;-0,000804166666666689;0,458333333333333;0;27;5;0;6;
-0,00730000000000012;EURUSD;576;FastMovement-Strategy;170;2;0,4;0,08;0,13;False;3;-0,00700000000000012;-0,00700000000000012;1;0,333333333333333;-0,00233333333333337;-0,000291666666666672;0,125;0;2;2;1;0;
-0,0114000000000001;EURUSD;576;FastMovement-Strategy;80;8;0,62;0,33;0,15;False;3;-0,0111000000000001;-0,0111000000000001;1;0;-0,00370000000000004;-0,000462500000000005;0,125;0;10;3;0;0;
-0,0185;EURUSD;576;FastMovement-Strategy;150;26;0,44;0,15;0,3;False;7;-0,0178;-0,0178;1;0,285714285714286;-0,00254285714285715;-0,000741666666666668;0,291666666666667;0;59;4;2;1;
-0,0113999999999999;EURUSD;576;FastMovement-Strategy;150;16;0,43;0,07;0,03;False;6;-0,0107999999999999;-0,0107999999999999;1;0,5;-0,00179999999999999;-0,000449999999999997;0,25;0;12;3;3;0;
-0,0429999999999984;EURUSD;576;FastMovement-Strategy;190;29;0,06;0,18;0,14;True;245;-0,0184999999999984;-0,0333999999999992;0,489795918367347;0,387755102040816;-7,55102040816262E-05;-0,000770833333333267;10,2083333333333;0,2;174;106;47;91;
0,0120000000000002;EURUSD;576;FastMovement-Strategy;20;20;0,48;0,19;0,35;True;5;0,0125000000000002;-0,000400000000000178;0;0,6;0,00250000000000004;0,000520833333333341;0,208333333333333;1;20;0;2;3;
0,0129000000000001;EURUSD;576;FastMovement-Strategy;90;23;0,7;0,08;0,33;True;3;0,0132000000000001;0,00449999999999995;0;1;0,00440000000000003;0,000550000000000004;0,125;1;18;0;3;0;
0,0159000000000002;EURUSD;576;FastMovement-Strategy;100;28;0,55;0,41;0,24;True;6;0,0165000000000002;-0,000599999999999934;0;0,833333333333333;0,00275000000000003;0,000687500000000008;0,25;1;64;0;3;3;
-0,0212000000000009;EURUSD;576;FastMovement-Strategy;40;10;0,26;0,21;0,2;False;9;-0,0203000000000009;-0,0203000000000009;0,888888888888889;0,111111111111111;-0,00225555555555565;-0,00084583333333337;0,375;0;28;5;0;4;
-0,0702000000000018;EURUSD;576;FastMovement-Strategy;40;28;0,06;0,11;0,07;False;462;-0,0240000000000018;-0,0315000000000012;0,478354978354978;0,478354978354978;-5,19480519480558E-05;-0,00100000000000008;19,25;0,222222222222222;41;86;80;296;
-0,0146;EURUSD;576;FastMovement-Strategy;10;1;0,15;0,29;0,38;False;5;-0,0141;-0,0141;0,8;0,4;-0,00282;-0,0005875;0,208333333333333;0;6;3;0;2;
-0,0199000000000004;EURUSD;576;FastMovement-Strategy;20;15;0,18;0,22;0,07;False;51;-0,0148000000000004;-0,0177000000000003;0,647058823529412;0,490196078431373;-0,00029019607843138;-0,000616666666666682;2,125;0,333333333333333;18;14;1;36;
-0,00839999999999911;EURUSD;576;FastMovement-Strategy;120;26;0,15;0,29;0,28;False;84;8,88178419700125E-16;-0,0107999999999995;0,523809523809524;0,476190476190476;1,05735526154777E-17;3,70074341541719E-17;3,5;0,666666666666667;140;11;14;59;
0,0326999999999986;EURUSD;576;FastMovement-Strategy;160;9;0,12;0,2;0,26;False;86;0,0412999999999986;-2,22044604925031E-16;0,523255813953488;0,616279069767442;0,000480232558139518;0,00172083333333327;3,58333333333333;0,888888888888889;104;13;39;34;
-0,00759999999999986;EURUSD;576;FastMovement-Strategy;130;7;0,48;0,14;0,22;False;3;-0,00729999999999986;-0,00729999999999986;1;0,333333333333333;-0,00243333333333329;-0,000304166666666661;0,125;0;7;2;1;0;
0,01;EURUSD;576;FastMovement-Strategy;170;5;0,39;0,1;0,37;True;5;0,0105;0,00139999999999985;0;1;0,00209999999999999;0,000437499999999998;0,208333333333333;1;17;0;5;0;
0,0108000000000005;EURUSD;576;FastMovement-Strategy;30;18;0,57;0,33;0,02;True;7;0,0115000000000005;-0,00339999999999985;0;0,428571428571429;0,00164285714285722;0,000479166666666688;0,291666666666667;0,666666666666667;7;4;3;0;
0,0169999999999998;EURUSD;576;FastMovement-Strategy;100;12;0,34;0,18;0,15;True;8;0,0177999999999998;-0,00209999999999999;0;0,75;0,00222499999999998;0,000741666666666659;0,333333333333333;1;21;2;6;0;
0,0100999999999997;EURUSD;576;FastMovement-Strategy;10;6;0,17;0,13;0,02;True;28;0,0128999999999997;-0,000299999999999967;0,25;0,357142857142857;0,000460714285714275;0,000537499999999987;1,16666666666667;0,571428571428571;6;17;4;7;
-0,0193999999999998;EURUSD;576;FastMovement-Strategy;110;14;0,14;0,26;0,41;True;79;-0,0114999999999998;-0,0234999999999999;0,443037974683544;0,443037974683544;-0,000145569620253163;-0,00047916666666666;3,29166666666667;0,333333333333333;100;4;10;65;
-0,0172000000000002;EURUSD;576;FastMovement-Strategy;130;21;0,35;0,32;0,09;False;6;-0,0166000000000002;-0,0166000000000002;1;0,166666666666667;-0,0027666666666667;-0,000691666666666674;0,25;0;39;5;0;1;
-0,0221999999999998;EURUSD;576;FastMovement-Strategy;170;14;0,38;0,21;0,23;False;5;-0,0216999999999998;-0,0216999999999998;1;0;-0,00433999999999997;-0,00090416666666666;0,208333333333333;0;42;5;0;0;
-0,0259000000000003;EURUSD;576;FastMovement-Strategy;140;9;0,05;0,12;0,23;False;303;0,00439999999999974;-0,009100000000001;0,491749174917492;0,570957095709571;1,45214521452137E-05;0,000183333333333322;12,625;0,5;167;36;130;137;
-0,0170999999999999;EURUSD;576;FastMovement-Strategy;70;25;0,65;0,36;0,08;False;3;-0,0167999999999999;-0,0167999999999999;1;0;-0,00559999999999998;-0,000699999999999997;0,125;0;25;3;0;0;
0,0131;EURUSD;576;FastMovement-Strategy;60;28;0,56;0,16;0,02;True;7;0,0138;-0,00320000000000009;0;0,428571428571429;0,00197142857142858;0,000575000000000001;0,291666666666667;0,666666666666667;12;4;3;0;
-0,0833000000000004;EURUSD;576;FastMovement-Strategy;70;15;0,03;0,34;0,25;True;470;-0,0363000000000004;-0,0443000000000007;0,506382978723404;0,421276595744681;-7,72340425531924E-05;-0,00151250000000002;19,5833333333333;0,333333333333333;97;18;7;444;
-0,0018000000000003;EURUSD;576;FastMovement-Strategy;130;21;0,11;0,18;0,24;True;143;0,0124999999999997;-0,00529999999999986;0,48951048951049;0,440559440559441;8,74125874125856E-05;0,000520833333333322;5,95833333333333;0,444444444444444;148;24;30;89;
0,01;EURUSD;576;FastMovement-Strategy;110;10;0,63;0,02;0,4;True;3;0,0103;0,000399999999999956;0;1;0,00343333333333333;0,000429166666666666;0,125;1;11;0;3;0;
-0,1334;EURUSD;576;FastMovement-Strategy;40;10;0,03;0,2;0,3;True;700;-0,0633999999999997;-0,0633999999999997;0,501428571428571;0,407142857142857;-9,05714285714281E-05;-0,00264166666666665;29,1666666666667;0,111111111111111;55;9;11;680;
0,00789999999999999;EURUSD;576;FastMovement-Strategy;60;12;0,64;0,22;0,1;True;3;0,00819999999999999;-0,00160000000000005;0;0,666666666666667;0,00273333333333333;0,000341666666666666;0,125;1;8;1;2;0;
-0,0191;EURUSD;576;FastMovement-Strategy;100;16;0,48;0,39;0,18;False;5;-0,0186;-0,0186;1;0,2;-0,00371999999999999;-0,000774999999999998;0,208333333333333;0;42;4;0;1;
0,0123999999999999;EURUSD;576;FastMovement-Strategy;170;5;0,3;0,19;0,22;True;6;0,0129999999999999;0,0028999999999999;0;0,833333333333333;0,00216666666666665;0,000541666666666663;0,25;0,666666666666667;10;1;5;0;
-0,0111000000000004;EURUSD;576;FastMovement-Strategy;130;18;0,66;0,19;0,02;False;5;-0,0106000000000004;-0,0106000000000004;1;0,2;-0,00212000000000008;-0,000441666666666683;0,208333333333333;0;12;4;1;0;
0,0182999999999999;EURUSD;576;FastMovement-Strategy;30;22;0,57;0,26;0,35;True;5;0,0187999999999999;0,00539999999999985;0;1;0,00375999999999999;0,00078333333333333;0,208333333333333;1;24;0;4;1;
-0,0163;EURUSD;576;FastMovement-Strategy;30;27;0,67;0,2;0,37;False;3;-0,016;-0,016;1;0;-0,00533333333333334;-0,000666666666666667;0,125;0;27;3;0;0;
-0,00530000000000036;EURUSD;576;FastMovement-Strategy;90;5;0,34;0,08;0,28;False;5;-0,00480000000000036;-0,00480000000000036;1;0,6;-0,000960000000000072;-0,000200000000000015;0,208333333333333;0;7;2;3;0;
-0,0149000000000002;EURUSD;576;FastMovement-Strategy;90;20;0,42;0,19;0,01;False;7;-0,0142000000000002;-0,0142000000000002;1;0,142857142857143;-0,00202857142857146;-0,000591666666666676;0,291666666666667;0;14;6;1;0;
0,0149000000000002;EURUSD;576;FastMovement-Strategy;170;11;0,25;0,24;0,21;True;12;0,0161000000000002;-0,00239999999999996;0,166666666666667;0,666666666666667;0,00134166666666669;0,000670833333333343;0,5;0,8;74;3;6;3;
-0,0525999999999994;EURUSD;576;FastMovement-Strategy;190;19;0,07;0,09;0,29;True;234;-0,0291999999999994;-0,0407;0,508547008547009;0,525641025641026;-0,000124786324786322;-0,00121666666666664;9,75;0;174;33;105;96;
-0,0176000000000003;EURUSD;576;FastMovement-Strategy;90;23;0,68;0,26;0,39;False;3;-0,0173000000000003;-0,0173000000000003;1;0;-0,00576666666666677;-0,000720833333333346;0,125;0;22;3;0;0;
0,0122;EURUSD;576;FastMovement-Strategy;90;6;0,2;0,15;0,28;True;17;0,0139;-0,002;0,176470588235294;0,588235294117647;0,000817647058823531;0,000579166666666668;0,708333333333333;0,75;48;2;8;7;
0,0145000000000001;EURUSD;576;FastMovement-Strategy;30;17;0,42;0,08;0,32;True;7;0,0152000000000001;0;0;0,857142857142857;0,00217142857142859;0,000633333333333338;0,291666666666667;1;18;0;6;1;
-0,0189999999999998;EURUSD;576;FastMovement-Strategy;50;20;0,12;0,34;0,18;False;149;-0,00409999999999977;-0,00839999999999952;0,523489932885906;0,536912751677852;-2,75167785234884E-05;-0,000170833333333324;6,20833333333333;0,555555555555556;49;13;2;134;
-0,0177000000000001;EURUSD;576;FastMovement-Strategy;120;29;0,59;0,04;0,04;False;6;-0,0171000000000001;-0,0171000000000001;1;0,333333333333333;-0,00285000000000002;-0,000712500000000005;0,25;0;15;4;2;0;
-0,0132000000000005;EURUSD;576;FastMovement-Strategy;170;5;0,21;0,09;0,09;False;12;-0,0120000000000005;-0,0120000000000005;0,833333333333333;0,416666666666667;-0,00100000000000004;-0,000500000000000019;0,5;0,25;17;7;5;0;
0,00829999999999985;EURUSD;576;FastMovement-Strategy;130;18;0,3;0,3;0,27;True;11;0,00939999999999985;-0,00380000000000003;0,272727272727273;0,454545454545455;0,000854545454545441;0,000391666666666661;0,458333333333333;0,6;81;3;4;4;
0,0136999999999998;EURUSD;576;FastMovement-Strategy;160;15;0,61;0,02;0,33;True;5;0,0141999999999998;0,00139999999999985;0;1;0,00283999999999995;0,000591666666666657;0,208333333333333;1;17;0;5;0;
0,00610000000000015;EURUSD;576;FastMovement-Strategy;40;20;0,53;0,05;0,19;True;6;0,00670000000000015;-0,00340000000000007;0;0,5;0,00111666666666669;0,000279166666666673;0,25;0,666666666666667;18;2;3;1;
-0,0190999999999997;EURUSD;576;FastMovement-Strategy;140;10;0,14;0,37;0,03;False;81;-0,0109999999999997;-0,0136000000000001;0,567901234567901;0,209876543209877;-0,000135802469135798;-0,00045833333333332;3,375;0,444444444444444;47;64;6;11;
0,0158000000000002;EURUSD;576;FastMovement-Strategy;70;18;0,55;0,15;0,32;True;5;0,0163000000000002;-9,9999999999989E-05;0;0,8;0,00326000000000004;0,000679166666666675;0,208333333333333;1;33;0;4;1;
-0,0262000000000006;EURUSD;576;FastMovement-Strategy;90;2;0,13;0,17;0,28;False;15;-0,0247000000000006;-0,0265000000000004;0,666666666666667;0,333333333333333;-0,00164666666666671;-0,00102916666666669;0,625;0;39;8;4;3;
0,0175000000000007;EURUSD;576;FastMovement-Strategy;80;28;0,24;0,18;0,3;True;27;0,0202000000000007;-0,00479999999999992;0,259259259259259;0,592592592592593;0,000748148148148173;0,000841666666666694;1,125;0,666666666666667;67;1;7;19;
0,0079000000000002;EURUSD;576;FastMovement-Strategy;130;4;0,11;0,31;0,23;True;47;0,0126000000000002;-0,00780000000000003;0,425531914893617;0,425531914893617;0,000268085106382982;0,000525000000000007;1,95833333333333;0,444444444444444;103;12;7;28;
-0,0174000000000011;EURUSD;576;FastMovement-Strategy;160;28;0,06;0,14;0,39;False;237;0,00629999999999886;-0,0116999999999992;0,506329113924051;0,573839662447257;2,65822784810079E-05;0,000262499999999953;9,875;0,444444444444444;192;5;87;144;
0,0097999999999999;EURUSD;576;FastMovement-Strategy;50;8;0,24;0,4;0,2;True;11;0,0108999999999999;-0,000499999999999945;0,181818181818182;0,545454545454545;0,000990909090909083;0,000454166666666663;0,458333333333333;0,75;31;3;3;5;
0,00799999999999924;EURUSD;576;FastMovement-Strategy;190;25;0,53;0,28;0,08;True;9;0,00889999999999924;-0,00470000000000037;0;0,333333333333333;0,000988888888888805;0,000370833333333302;0,375;0,666666666666667;10;6;3;0;
-0,0167000000000002;EURUSD;576;FastMovement-Strategy;30;25;0,41;0,05;0,35;False;7;-0,0160000000000002;-0,0160000000000002;1;0,428571428571429;-0,00228571428571432;-0,000666666666666677;0,291666666666667;0;20;2;3;2;
-0,0147;EURUSD;576;FastMovement-Strategy;90;27;0,66;0,03;0,38;False;4;-0,0143;-0,0143;1;0,25;-0,00357499999999999;-0,000595833333333333;0,166666666666667;0;17;3;1;0;
0,0182999999999997;EURUSD;576;FastMovement-Strategy;70;25;0,46;0,32;0,15;True;8;0,0190999999999997;-0,00160000000000027;0;0,75;0,00238749999999996;0,00079583333333332;0,333333333333333;0,75;43;1;4;3;
0,0119999999999997;EURUSD;576;FastMovement-Strategy;10;23;0,46;0,07;0,07;True;7;0,0126999999999997;-0,000500000000000167;0;0,571428571428571;0,00181428571428567;0,000529166666666655;0,291666666666667;1;13;2;1;4;
0,00800000000000016;EURUSD;576;FastMovement-Strategy;190;6;0,32;0,11;0,09;True;6;0,00860000000000016;-0,0011000000000001;0;0,5;0,00143333333333336;0,00035833333333334;0,25;1;8;3;3;0;
-0,00709999999999992;EURUSD;576;FastMovement-Strategy;140;6;0,59;0,14;0,34;False;3;-0,00679999999999992;-0,00679999999999992;1;0,333333333333333;-0,00226666666666664;-0,00028333333333333;0,125;0;6;2;1;0;
-0,0168;EURUSD;576;FastMovement-Strategy;110;16;0,48;0,28;0,29;False;5;-0,0163;-0,0163;1;0,2;-0,00326;-0,000679166666666666;0,208333333333333;0;55;3;0;2;
0,0141999999999997;EURUSD;576;FastMovement-Strategy;160;16;0,45;0,11;0,19;True;6;0,0147999999999997;-0,00100000000000033;0;0,833333333333333;0,00246666666666662;0,000616666666666654;0,25;0,666666666666667;23;1;5;0;
0,0171000000000001;EURUSD;576;FastMovement-Strategy;100;13;0,58;0,31;0,3;True;4;0,0175000000000001;0,004;0;1;0,00437500000000002;0,00072916666666667;0,166666666666667;1;27;0;4;0;
-0,0232;EURUSD;576;FastMovement-Strategy;190;14;0,33;0,19;0,17;False;6;-0,0226;-0,0226;1;0;-0,00376666666666666;-0,000941666666666665;0,25;0;22;6;0;0;
-0,0179000000000001;EURUSD;576;FastMovement-Strategy;10;16;0,38;0,37;0,09;False;7;-0,0172000000000001;-0,0172000000000001;1;0,142857142857143;-0,00245714285714287;-0,000716666666666671;0,291666666666667;0;12;2;0;5;
0,00740000000000025;EURUSD;576;FastMovement-Strategy;180;23;0,24;0,21;0,2;True;24;0,00980000000000025;-0,00560000000000027;0,333333333333333;0,458333333333333;0,000408333333333344;0,000408333333333344;1;0,5;91;10;8;6;
-0,0204;EURUSD;576;FastMovement-Strategy;160;10;0,36;0,3;0,4;False;6;-0,0198;-0,0198;1;0,166666666666667;-0,00330000000000001;-0,000825000000000002;0,25;0;67;4;1;1;
-0,00919999999999991;EURUSD;576;FastMovement-Strategy;120;9;0,64;0,16;0,18;False;3;-0,00889999999999991;-0,00889999999999991;1;0,333333333333333;-0,00296666666666664;-0,000370833333333329;0,125;0;8;2;1;0;
0,0110000000000001;EURUSD;576;FastMovement-Strategy;80;21;0,63;0,18;0,09;True;5;0,0115000000000001;-0,00350000000000006;0;0,6;0,00230000000000001;0,000479166666666669;0,208333333333333;1;11;2;3;0;
-0,0159000000000013;EURUSD;576;FastMovement-Strategy;70;19;0,14;0,11;0,21;False;97;-0,00620000000000132;-0,0114000000000005;0,577319587628866;0,577319587628866;-6,39175257732094E-05;-0,000258333333333388;4,04166666666667;0,444444444444444;46;13;42;42;
0,0215;EURUSD;576;FastMovement-Strategy;160;27;0,43;0,12;0,29;True;7;0,0222;0,00139999999999985;0;1;0,00317142857142857;0,000925;0,291666666666667;1;36;0;7;0;
-0,0167999999999999;EURUSD;576;FastMovement-Strategy;180;26;0,27;0,13;0,16;False;19;-0,0148999999999999;-0,0159;0,684210526315789;0,578947368421053;-0,000784210526315785;-0,00062083333333333;0,791666666666667;0,428571428571429;57;8;10;1;
-0,0248999999999989;EURUSD;576;FastMovement-Strategy;10;6;0,13;0,1;0,4;False;66;-0,0182999999999989;-0,018799999999999;0,560606060606061;0,484848484848485;-0,00027727272727271;-0,000762499999999953;2,75;0,375;10;1;11;54;
-0,0293999999999987;EURUSD;576;FastMovement-Strategy;60;19;0,15;0,37;0,37;False;79;-0,0214999999999987;-0,0255999999999987;0,620253164556962;0,481012658227848;-0,000272151898734161;-0,000895833333333281;3,29166666666667;0,111111111111111;58;5;1;73;
0,00849999999999993;EURUSD;576;FastMovement-Strategy;10;7;0,67;0,1;0,25;True;2;0,00869999999999993;0,00429999999999997;0;1;0,00434999999999997;0,000362499999999997;0,0833333333333333;1;7;0;2;0;
0,0133000000000003;EURUSD;576;FastMovement-Strategy;110;16;0,69;0,33;0,2;True;4;0,0137000000000003;0,00160000000000005;0;0,75;0,00342500000000007;0,000570833333333345;0,166666666666667;1;11;1;3;0;
0,0233000000000004;EURUSD;576;FastMovement-Strategy;30;27;0,31;0,24;0,33;True;12;0,0245000000000004;0,000199999999999978;0,333333333333333;0,583333333333333;0,0020416666666667;0,00102083333333335;0,5;0,833333333333333;32;0;1;11;
-0,00440000000000023;EURUSD;576;FastMovement-Strategy;140;3;0,38;0,13;0,19;False;4;-0,00400000000000023;-0,00400000000000023;1;0,5;-0,00100000000000006;-0,000166666666666676;0,166666666666667;0,5;6;2;2;0;
-0,0311000000000002;EURUSD;576;FastMovement-Strategy;90;23;0,04;0,3;0,21;True;353;0,00419999999999976;-0,0215999999999992;0,518413597733711;0,439093484419263;1,18980169971665E-05;0,00017499999999999;14,7083333333333;0,333333333333333;110;35;4;313;
-0,0541000000000002;EURUSD;576;FastMovement-Strategy;90;26;0,06;0,32;0,38;False;281;-0,0260000000000002;-0,0278000000000003;0,487544483985765;0,491103202846975;-9,25266903914599E-05;-0,00108333333333334;11,7083333333333;0,555555555555556;119;3;11;267;
-0,0645999999999989;EURUSD;576;FastMovement-Strategy;50;21;0,07;0,18;0,12;True;363;-0,0282999999999989;-0,0392999999999994;0,523415977961432;0,426997245179063;-7,7961432506884E-05;-0,00117916666666662;15,125;0,333333333333333;45;79;14;270;
-0,0174999999999999;EURUSD;576;FastMovement-Strategy;150;26;0,46;0,08;0,13;False;9;-0,0165999999999999;-0,0165999999999999;1;0,444444444444444;-0,00184444444444444;-0,000691666666666665;0,375;0;22;5;4;0;
0,0107000000000001;EURUSD;576;FastMovement-Strategy;80;10;0,66;0,08;0,21;True;2;0,0109000000000001;0,00690000000000013;0;1;0,00545000000000007;0,000454166666666672;0,0833333333333333;1;10;0;2;0;
0,0158000000000002;EURUSD;576;FastMovement-Strategy;70;21;0,58;0,36;0,35;True;5;0,0163000000000002;-9,9999999999989E-05;0;0,8;0,00326000000000004;0,000679166666666675;0,208333333333333;1;41;0;3;2;
