Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl
-0,0208;GBPUSD;168;SSIStochStrategy;0,09;0,18;180;840;0,16;27;-0,0181;-0,0181;0,444444444;0,333333333;-0,00067037;-0,002585714;3,857142857;139;14;6;7
-0,0208;GBPUSD;168;SSIStochStrategy;0,11;0,15;180;300;0,28;35;-0,0173;-0,0173;0,6;0,4;-0,000494286;-0,002471429;5;153;25;7;2
-0,0208;GBPUSD;168;SSIStochStrategy;0,07;0,2;180;300;0,16;49;-0,0159;-0,0159;0,673469388;0,428571429;-0,00032449;-0,002271429;7;99;16;21;12
-0,0208;GBPUSD;168;SSIStochStrategy;0,29;0,1;210;120;0,25;34;-0,0174;-0,0174;0,441176471;0,382352941;-0,000511765;-0,002485714;4,857142857;195;27;1;5
-0,0208;GBPUSD;168;SSIStochStrategy;0,08;0,2;90;60;0,12;91;-0,0117;-0,0117;0,450549451;0,450549451;-0,000128571;-0,001671429;13;98;48;26;16
-0,0208;GBPUSD;168;SSIStochStrategy;0,14;0,16;90;300;0,1;57;-0,0151;-0,0154;0,614035088;0,403508772;-0,000264912;-0,002157143;8,142857143;74;38;5;14
-0,0208;GBPUSD;168;SSIStochStrategy;0,14;0,14;60;120;0,06;105;-0,0103;-0,0103;0,542857143;0,380952381;-9,81E-05;-0,001471429;15;48;61;7;37
-0,0208;GBPUSD;168;SSIStochStrategy;0,09;0,12;180;240;0,25;41;-0,0167;-0,0233;0,609756098;0,414634146;-0,000407317;-0,002385714;5,857142857;134;25;12;3
-0,0209;GBPUSD;168;SSIStochStrategy;0,21;0,09;30;80;0,43;167;-0,0042;-0,0098;0,508982036;0,365269461;-2,51E-05;-0,0006;23,85714286;30;165;2;0
-0,0209;GBPUSD;168;SSIStochStrategy;0,46;0,07;180;420;0,39;27;-0,0182;-0,0182;0,666666667;0,37037037;-0,000674074;-0,0026;3,857142857;172;25;0;1
-0,0209;GBPUSD;168;SSIStochStrategy;0,29;0,1;120;240;0,26;46;-0,0163;-0,0165;0,586956522;0,326086957;-0,000354348;-0,002328571;6,571428571;112;40;2;3
-0,0209;GBPUSD;168;SSIStochStrategy;0,29;0,08;120;240;0,14;48;-0,0161;-0,0161;0,625;0,3125;-0,000335417;-0,0023;6,857142857;105;35;2;10
-0,0209;GBPUSD;168;SSIStochStrategy;0,17;0,14;180;480;0,11;31;-0,0178;-0,0178;0,580645161;0,290322581;-0,000574194;-0,002542857;4,428571429;134;16;2;13
-0,0209;GBPUSD;168;SSIStochStrategy;0,15;0,21;210;540;0,27;22;-0,0187;-0,0187;0,636363636;0,272727273;-0,00085;-0,002671429;3,142857143;207;18;1;3
-0,0209;GBPUSD;168;SSIStochStrategy;0,15;0,21;180;660;0,03;49;-0,016;-0,0177;0,469387755;0,142857143;-0,000326531;-0,002285714;7;63;7;2;40
-0,0209;GBPUSD;168;SSIStochStrategy;0,24;0,2;120;60;0,07;71;-0,0138;-0,0138;0,408450704;0,366197183;-0,000194366;-0,001971429;10,14285714;88;43;1;26
-0,021;GBPUSD;168;SSIStochStrategy;0,15;0,1;90;300;0,29;54;-0,0156;-0,0156;0,62962963;0,333333333;-0,000288889;-0,002228571;7,714285714;85;48;4;1
-0,021;GBPUSD;168;SSIStochStrategy;0,14;0,18;90;240;0,16;62;-0,0148;-0,0148;0,596774194;0,419354839;-0,00023871;-0,002114286;8,857142857;79;43;9;10
-0,021;GBPUSD;168;SSIStochStrategy;0,3;0,21;150;480;0,24;30;-0,018;-0,018;0,6;0,233333333;-0,0006;-0,002571429;4,285714286;145;27;0;3
-0,021;GBPUSD;168;SSIStochStrategy;0,15;0,1;150;360;0,27;37;-0,0173;-0,0173;0,567567568;0,405405405;-0,000467568;-0,002471429;5,285714286;135;30;3;3
-0,021;GBPUSD;168;SSIStochStrategy;0,22;0,1;180;900;0,08;28;-0,0182;-0,0182;0,5;0,321428571;-0,00065;-0,0026;4;117;13;1;14
-0,021;GBPUSD;168;SSIStochStrategy;0,19;0,18;90;420;0,29;43;-0,0167;-0,0167;0,627906977;0,348837209;-0,000388372;-0,002385714;6,142857143;88;39;2;2
-0,021;GBPUSD;168;SSIStochStrategy;0,16;0,07;150;480;0,06;45;-0,0165;-0,0165;0,644444444;0,311111111;-0,000366667;-0,002357143;6,428571429;81;14;4;26
-0,021;GBPUSD;168;SSIStochStrategy;0,29;0,17;90;720;0,01;74;-0,0136;-0,0153;0,527027027;0,067567568;-0,000183784;-0,001942857;10,57142857;18;6;0;68
-0,021;GBPUSD;168;SSIStochStrategy;0,19;0,14;120;420;0,28;38;-0,0172;-0,0182;0,605263158;0,315789474;-0,000452632;-0,002457143;5,428571429;113;33;2;3
-0,021;GBPUSD;168;SSIStochStrategy;0,22;0,1;30;480;0,18;77;-0,0133;-0,0149;0,584415584;0,337662338;-0,000172727;-0,0019;11;30;74;1;2
-0,021;GBPUSD;168;SSIStochStrategy;0,18;0,2;90;480;0,26;45;-0,0165;-0,0165;0,577777778;0,377777778;-0,000366667;-0,002357143;6,428571429;85;39;3;3
-0,021;GBPUSD;168;SSIStochStrategy;0,11;0,19;90;240;0,09;67;-0,0143;-0,0175;0,641791045;0,388059701;-0,000213433;-0,002042857;9,571428571;70;38;9;20
-0,021;GBPUSD;168;SSIStochStrategy;0,21;0,16;60;240;0,25;70;-0,014;-0,014;0,6;0,357142857;-0,0002;-0,002;10;59;67;2;1
-0,021;GBPUSD;168;SSIStochStrategy;0,19;0,12;30;600;0,06;78;-0,0132;-0,0132;0,602564103;0,333333333;-0,000169231;-0,001885714;11,14285714;27;63;1;14
-0,021;GBPUSD;168;SSIStochStrategy;0,12;0,1;30;600;0,06;80;-0,013;-0,013;0,5875;0,35;-0,0001625;-0,001857143;11,42857143;27;65;1;14
-0,021;GBPUSD;168;SSIStochStrategy;0,13;0,09;180;600;0,03;56;-0,0154;-0,0168;0,607142857;0,160714286;-0,000275;-0,0022;8;58;7;3;46
-0,021;GBPUSD;168;SSIStochStrategy;0,21;0,16;60;540;0,21;49;-0,0161;-0,0161;0,530612245;0,428571429;-0,000328571;-0,0023;7;59;45;1;3
-0,021;GBPUSD;168;SSIStochStrategy;0,24;0,2;150;60;0,27;47;-0,0163;-0,0163;0,489361702;0,446808511;-0,000346809;-0,002328571;6,714285714;205;44;0;3
-0,021;GBPUSD;168;SSIStochStrategy;0,15;0,15;60;300;0,11;65;-0,0145;-0,0145;0,646153846;0,4;-0,000223077;-0,002071429;9,285714286;57;51;3;11
-0,021;GBPUSD;168;SSIStochStrategy;0,17;0,08;150;240;0,15;45;-0,0165;-0,0168;0,666666667;0,4;-0,000366667;-0,002357143;6,428571429;117;30;5;9
-0,021;GBPUSD;168;SSIStochStrategy;0,08;0,14;60;420;0,07;67;-0,0143;-0,0154;0,611940299;0,373134328;-0,000213433;-0,002042857;9,571428571;46;36;9;22
-0,021;GBPUSD;168;SSIStochStrategy;0,27;0,11;210;180;0,14;38;-0,0172;-0,0178;0,578947368;0,315789474;-0,000452632;-0,002457143;5,428571429;159;21;3;13
-0,0211;GBPUSD;168;SSIStochStrategy;0,15;0,11;30;60;0,06;187;-0,0024;-0,0044;0,497326203;0,422459893;-1,28E-05;-0,000342857;26,71428571;28;147;7;33
-0,0211;GBPUSD;168;SSIStochStrategy;0,23;0,14;60;480;0,03;77;-0,0134;-0,0134;0,636363636;0,285714286;-0,000174026;-0,001914286;11;31;26;1;50
-0,0211;GBPUSD;168;SSIStochStrategy;0,14;0,07;180;840;0,05;36;-0,0175;-0,0175;0,527777778;0,25;-0,000486111;-0,0025;5,142857143;94;12;1;23
-0,0211;GBPUSD;168;SSIStochStrategy;0,02;0,06;30;940;0,17;65;-0,0146;-0,0146;0,584615385;0,384615385;-0,000224615;-0,002085714;9,285714286;25;43;19;2
-0,0211;GBPUSD;168;SSIStochStrategy;0,17;0,1;60;660;0,3;44;-0,0167;-0,0167;0,5;0,386363636;-0,000379545;-0,002385714;6,285714286;59;42;1;1
-0,0211;GBPUSD;168;SSIStochStrategy;0,04;0,11;180;660;0,16;36;-0,0175;-0,0175;0,527777778;0,5;-0,000486111;-0,0025;5,142857143;97;11;16;9
-0,0211;GBPUSD;168;SSIStochStrategy;0,16;0,12;90;600;0,03;63;-0,0148;-0,0148;0,634920635;0,206349206;-0,000234921;-0,002114286;9;41;16;2;45
-0,0211;GBPUSD;168;SSIStochStrategy;0,27;0,11;60;460;0,25;54;-0,0157;-0,0157;0,518518519;0,407407407;-0,000290741;-0,002242857;7,714285714;60;51;1;2
-0,0211;GBPUSD;168;SSIStochStrategy;0,06;0,15;210;480;0,05;57;-0,0154;-0,0154;0,596491228;0,333333333;-0,000270175;-0,0022;8,142857143;56;4;17;36
-0,0211;GBPUSD;168;SSIStochStrategy;0,08;0,2;150;60;0,13;66;-0,0145;-0,0147;0,46969697;0,46969697;-0,000219697;-0,002071429;9,428571429;141;26;21;18
-0,0211;GBPUSD;168;SSIStochStrategy;0,29;0,09;180;300;0,04;58;-0,0153;-0,0153;0,655172414;0,25862069;-0,000263793;-0,002185714;8,285714286;84;15;1;41
-0,0212;GBPUSD;168;SSIStochStrategy;0,12;0,08;60;840;0,04;54;-0,0158;-0,016;0,537037037;0,296296296;-0,000292593;-0,002257143;7,714285714;40;25;3;26
-0,0212;GBPUSD;168;SSIStochStrategy;0,15;0,08;210;360;0,25;30;-0,0182;-0,0182;0,666666667;0,333333333;-0,000606667;-0,0026;4,285714286;162;20;5;4
-0,0212;GBPUSD;168;SSIStochStrategy;0,26;0,17;180;480;0,15;31;-0,0181;-0,0181;0,580645161;0,387096774;-0,000583871;-0,002585714;4,428571429;149;22;0;9
-0,0212;GBPUSD;168;SSIStochStrategy;0,2;0,12;150;540;0,24;28;-0,0184;-0,0184;0,535714286;0,321428571;-0,000657143;-0,002628571;4;142;25;1;2
-0,0212;GBPUSD;168;SSIStochStrategy;0,15;0,21;210;600;0,3;24;-0,0188;-0,0188;0,625;0,291666667;-0,000783333;-0,002685714;3,428571429;195;19;2;3
-0,0212;GBPUSD;168;SSIStochStrategy;0,22;0,2;180;240;0,21;34;-0,0178;-0,0178;0,647058824;0,323529412;-0,000523529;-0,002542857;4,857142857;166;30;0;4
-0,0212;GBPUSD;168;SSIStochStrategy;0,26;0,19;180;780;0,24;23;-0,0189;-0,0189;0,434782609;0,304347826;-0,000821739;-0,0027;3,285714286;179;22;0;1
-0,0212;GBPUSD;168;SSIStochStrategy;0,05;0,18;60;60;0,2;125;-0,0087;-0,0087;0,552;0,496;-6,96E-05;-0,001242857;17,85714286;69;79;41;4
-0,0213;GBPUSD;168;SSIStochStrategy;0,14;0,19;150;420;0,14;37;-0,0176;-0,0176;0,648648649;0,324324324;-0,000475676;-0,002514286;5,285714286;122;23;4;10
-0,0213;GBPUSD;168;SSIStochStrategy;0,13;0,07;210;600;0,14;27;-0,0186;-0,0186;0,592592593;0,333333333;-0,000688889;-0,002657143;3,857142857;151;15;2;10
-0,0213;GBPUSD;168;SSIStochStrategy;0,19;0,08;180;600;0,05;41;-0,0172;-0,0172;0,585365854;0,219512195;-0,000419512;-0,002457143;5,857142857;87;11;2;28
-0,0213;GBPUSD;168;SSIStochStrategy;0,13;0,22;60;360;0,09;63;-0,015;-0,015;0,682539683;0,365079365;-0,000238095;-0,002142857;9;52;43;4;16
-0,0213;GBPUSD;168;SSIStochStrategy;0,09;0,2;120;300;0,07;58;-0,0155;-0,0155;0,655172414;0,327586207;-0,000267241;-0,002214286;8,285714286;76;21;11;26
-0,0213;GBPUSD;168;SSIStochStrategy;0,28;0,21;60;300;0,3;62;-0,0151;-0,0151;0,677419355;0,451612903;-0,000243548;-0,002157143;8,857142857;60;60;0;2
-0,0213;GBPUSD;168;SSIStochStrategy;0,23;0,08;30;440;0,26;84;-0,0129;-0,0152;0,595238095;0,345238095;-0,000153571;-0,001842857;12;30;81;1;1
-0,0213;GBPUSD;168;SSIStochStrategy;0,18;0,09;30;540;0,14;80;-0,0133;-0,0133;0,6125;0,3;-0,00016625;-0,0019;11,42857143;30;74;1;5
-0,0213;GBPUSD;168;SSIStochStrategy;0,09;0,08;120;360;0,28;40;-0,0173;-0,0173;0,6;0,4;-0,0004325;-0,002471429;5,714285714;106;31;6;2
-0,0213;GBPUSD;168;SSIStochStrategy;0,23;0,17;180;840;0,21;23;-0,019;-0,019;0,434782609;0,304347826;-0,000826087;-0,002714286;3,285714286;171;21;0;2
-0,0213;GBPUSD;168;SSIStochStrategy;0,26;0,12;60;480;0,17;51;-0,0162;-0,0162;0,568627451;0,392156863;-0,000317647;-0,002314286;7,285714286;58;45;1;5
-0,0213;GBPUSD;168;SSIStochStrategy;0,18;0,08;60;480;0,08;58;-0,0155;-0,0155;0,603448276;0,362068966;-0,000267241;-0,002214286;8,285714286;51;39;2;17
-0,0213;GBPUSD;168;SSIStochStrategy;0,15;0,12;60;480;0,17;52;-0,0161;-0,0161;0,557692308;0,403846154;-0,000309615;-0,0023;7,428571429;57;44;3;5
-0,0213;GBPUSD;168;SSIStochStrategy;0,16;0,09;30;420;0,04;104;-0,0109;-0,0109;0,644230769;0,317307692;-0,000104808;-0,001557143;14,85714286;25;70;0;33
-0,0214;GBPUSD;168;SSIStochStrategy;0,06;0,09;150;540;0,05;55;-0,0159;-0,0159;0,672727273;0,327272727;-0,000289091;-0,002271429;7,857142857;60;11;12;32
-0,0214;GBPUSD;168;SSIStochStrategy;0,11;0,1;150;660;0,2;32;-0,0182;-0,0182;0,5;0,34375;-0,00056875;-0,0026;4,571428571;127;22;4;6
-0,0214;GBPUSD;168;SSIStochStrategy;0,05;0,15;60;240;0,24;80;-0,0134;-0,0134;0,5875;0,425;-0,0001675;-0,001914286;11,42857143;49;56;23;1
-0,0214;GBPUSD;168;SSIStochStrategy;0,08;0,1;180;240;0,26;40;-0,0174;-0,023;0,65;0,425;-0,000435;-0,002485714;5,714285714;133;24;12;3
-0,0214;GBPUSD;168;SSIStochStrategy;0,18;0,13;60;660;0,2;44;-0,017;-0,017;0,568181818;0,318181818;-0,000386364;-0,002428571;6,285714286;58;40;1;3
-0,0214;GBPUSD;168;SSIStochStrategy;0,27;0,2;180;360;0,3;29;-0,0185;-0,0185;0,586206897;0,344827586;-0,000637931;-0,002642857;4,142857143;174;27;0;2
-0,0214;GBPUSD;168;SSIStochStrategy;0,08;0,11;120;420;0,08;51;-0,0163;-0,0163;0,607843137;0,31372549;-0,000319608;-0,002328571;7,285714286;77;21;9;20
-0,0214;GBPUSD;168;SSIStochStrategy;0,12;0,17;180;60;0,12;57;-0,0157;-0,0157;0,456140351;0,421052632;-0,000275439;-0,002242857;8,142857143;170;28;12;16
-0,0214;GBPUSD;168;SSIStochStrategy;0,02;0,07;150;420;0,11;65;-0,0149;-0,0151;0,646153846;0,584615385;-0,000229231;-0,002128571;9,285714286;55;13;38;13
-0,0214;GBPUSD;168;SSIStochStrategy;0,02;0,1;60;300;0,28;84;-0,013;-0,013;0,619047619;0,547619048;-0,000154762;-0,001857143;12;37;41;41;1
-0,0214;GBPUSD;168;SSIStochStrategy;0,06;0,19;180;60;0,1;80;-0,0134;-0,0141;0,5125;0,5;-0,0001675;-0,001914286;11,42857143;114;18;36;26
-0,0215;GBPUSD;168;SSIStochStrategy;0,06;0,19;210;300;0,02;114;-0,0101;-0,0104;0,728070175;0,263157895;-8,86E-05;-0,001442857;16,28571429;29;3;28;83
-0,0215;GBPUSD;168;SSIStochStrategy;0,29;0,08;180;780;0,18;26;-0,0189;-0,0213;0,5;0,423076923;-0,000726923;-0,0027;3,714285714;151;16;1;9
-0,0215;GBPUSD;168;SSIStochStrategy;0,17;0,16;120;420;0,16;42;-0,0173;-0,0173;0,619047619;0,333333333;-0,000411905;-0,002471429;6;102;31;2;9
-0,0215;GBPUSD;168;SSIStochStrategy;0,22;0,12;30;540;0,18;75;-0,014;-0,014;0,586666667;0,32;-0,000186667;-0,002;10,71428571;30;71;1;3
-0,0215;GBPUSD;168;SSIStochStrategy;0,2;0,1;150;120;0,07;64;-0,0151;-0,0151;0,59375;0,359375;-0,000235938;-0,002157143;9,142857143;96;27;4;32
-0,0215;GBPUSD;168;SSIStochStrategy;0,3;0,18;180;180;0,15;41;-0,0174;-0,0174;0,609756098;0,414634146;-0,00042439;-0,002485714;5,857142857;146;26;1;13
-0,0215;GBPUSD;168;SSIStochStrategy;0,03;0,09;210;540;0,21;41;-0,0174;-0,0174;0,585365854;0,609756098;-0,00042439;-0,002485714;5,857142857;98;11;24;5
-0,0215;GBPUSD;168;SSIStochStrategy;0,14;0,15;90;480;0,22;45;-0,017;-0,017;0,533333333;0,377777778;-0,000377778;-0,002428571;6,428571429;79;35;6;4
-0,0215;GBPUSD;168;SSIStochStrategy;0,18;0,2;210;300;0,29;25;-0,019;-0,019;0,64;0,36;-0,00076;-0,002714286;3,571428571;194;20;2;3
-0,0215;GBPUSD;168;SSIStochStrategy;0,18;0,2;180;780;0,22;25;-0,019;-0,019;0,4;0,28;-0,00076;-0,002714286;3,571428571;173;23;0;2
-0,0215;GBPUSD;168;SSIStochStrategy;0,28;0,07;150;780;0,02;58;-0,0157;-0,0157;0,603448276;0,172413793;-0,00027069;-0,002242857;8,285714286;50;11;0;47
-0,0216;GBPUSD;168;SSIStochStrategy;0,17;0,19;150;540;0,14;30;-0,0186;-0,0186;0,6;0,266666667;-0,00062;-0,002657143;4,285714286;132;23;0;7
-0,0216;GBPUSD;168;SSIStochStrategy;0,06;0,09;90;300;0,25;62;-0,0154;-0,0171;0,629032258;0,435483871;-0,000248387;-0,0022;8,857142857;70;39;19;3
-0,0216;GBPUSD;168;SSIStochStrategy;0,26;0,2;210;240;0,12;35;-0,0181;-0,0198;0,714285714;0,285714286;-0,000517143;-0,002585714;5;157;18;2;14
-0,0216;GBPUSD;168;SSIStochStrategy;0,13;0,04;120;680;0,15;32;-0,0184;-0,0184;0,53125;0,28125;-0,000575;-0,002628571;4,571428571;101;23;1;7
-0,0216;GBPUSD;168;SSIStochStrategy;0,24;0,17;180;780;0,01;73;-0,0143;-0,0166;0,520547945;0,04109589;-0,00019589;-0,002042857;10,42857143;21;3;0;70
-0,0216;GBPUSD;168;SSIStochStrategy;0,02;0,07;180;660;0,25;37;-0,0179;-0,0179;0,513513514;0,540540541;-0,000483784;-0,002557143;5,285714286;97;14;20;3
-0,0216;GBPUSD;168;SSIStochStrategy;0,08;0,13;90;280;0,26;57;-0,0159;-0,0159;0,649122807;0,456140351;-0,000278947;-0,002271429;8,142857143;76;41;12;3
-0,0216;GBPUSD;168;SSIStochStrategy;0,21;0,09;30;600;0,04;87;-0,0129;-0,0129;0,643678161;0,298850575;-0,000148276;-0,001842857;12,42857143;25;58;1;28
-0,0216;GBPUSD;168;SSIStochStrategy;0,2;0,17;150;360;0,15;37;-0,0179;-0,0179;0,648648649;0,405405405;-0,000483784;-0,002557143;5,285714286;124;27;1;9
-0,0216;GBPUSD;168;SSIStochStrategy;0,14;0,11;60;240;0,31;76;-0,014;-0,0146;0,592105263;0,368421053;-0,000184211;-0,002;10,85714286;58;68;6;1
-0,0216;GBPUSD;168;SSIStochStrategy;0,09;0,09;180;300;0,23;35;-0,0181;-0,0188;0,657142857;0,457142857;-0,000517143;-0,002585714;5;144;23;8;3
-0,0216;GBPUSD;168;SSIStochStrategy;0,27;0,2;180;780;0,26;24;-0,0192;-0,0192;0,416666667;0,291666667;-0,0008;-0,002742857;3,428571429;179;23;0;1
-0,0217;GBPUSD;168;SSIStochStrategy;0,06;0,16;90;420;0,24;52;-0,0165;-0,0165;0,538461538;0,461538462;-0,000317308;-0,002357143;7,428571429;73;34;15;3
-0,0217;GBPUSD;168;SSIStochStrategy;0,15;0,14;60;240;0,27;75;-0,0142;-0,0161;0,6;0,36;-0,000189333;-0,002028571;10,71428571;58;69;5;1
-0,0217;GBPUSD;168;SSIStochStrategy;0,07;0,09;30;300;0,17;104;-0,0113;-0,0115;0,625;0,394230769;-0,000108654;-0,001614286;14,85714286;28;89;12;2
-0,0217;GBPUSD;168;SSIStochStrategy;0,28;0,13;150;420;0,07;42;-0,0175;-0,0175;0,642857143;0,30952381;-0,000416667;-0,0025;6;101;20;1;21
-0,0217;GBPUSD;168;SSIStochStrategy;0,18;0,09;30;360;0,08;100;-0,0117;-0,0117;0,64;0,36;-0,000117;-0,001671429;14,28571429;28;82;1;16
-0,0217;GBPUSD;168;SSIStochStrategy;0,08;0,14;180;420;0,04;56;-0,0161;-0,0161;0,660714286;0,285714286;-0,0002875;-0,0023;8;63;9;10;37
-0,0218;GBPUSD;168;SSIStochStrategy;0,2;0,08;90;240;0,22;58;-0,016;-0,0218;0,586206897;0,310344828;-0,000275862;-0,002285714;8,285714286;87;50;3;4
-0,0218;GBPUSD;168;SSIStochStrategy;0,09;0,16;90;240;0,3;63;-0,0155;-0,0161;0,587301587;0,428571429;-0,000246032;-0,002214286;9;77;46;14;2
-0,0218;GBPUSD;168;SSIStochStrategy;0,25;0,17;150;480;0,22;31;-0,0187;-0,0187;0,580645161;0,35483871;-0,000603226;-0,002671429;4,428571429;135;26;0;5
-0,0218;GBPUSD;168;SSIStochStrategy;0,24;0,16;210;180;0,19;35;-0,0183;-0,0183;0,571428571;0,342857143;-0,000522857;-0,002614286;5;171;21;3;10
-0,0218;GBPUSD;168;SSIStochStrategy;0,3;0,1;30;540;0,27;74;-0,0144;-0,0144;0,581081081;0,324324324;-0,000194595;-0,002057143;10,57142857;30;73;0;1
-0,0218;GBPUSD;168;SSIStochStrategy;0,49;0,16;210;840;0,01;67;-0,0151;-0,0151;0,507462687;0,029850746;-0,000225373;-0,002157143;9,571428571;21;2;0;65
-0,0218;GBPUSD;168;SSIStochStrategy;0,17;0,07;150;420;0,13;38;-0,018;-0,018;0,631578947;0,368421053;-0,000473684;-0,002571429;5,428571429;114;24;2;11
-0,0218;GBPUSD;168;SSIStochStrategy;0,14;0,22;60;360;0,12;62;-0,0156;-0,0156;0,677419355;0,387096774;-0,000251613;-0,002228571;8,857142857;55;47;4;11
-0,0218;GBPUSD;168;SSIStochStrategy;0,12;0,13;120;240;0,3;49;-0,0169;-0,0169;0,591836735;0,367346939;-0,000344898;-0,002414286;7;106;39;7;2
-0,0218;GBPUSD;168;SSIStochStrategy;0,14;0,19;180;840;0,28;24;-0,0194;-0,0194;0,416666667;0,291666667;-0,000808333;-0,002771429;3,428571429;172;22;1;1
-0,0218;GBPUSD;168;SSIStochStrategy;0,08;0,22;180;660;0,3;29;-0,0189;-0,0189;0,482758621;0,379310345;-0,000651724;-0,0027;4,142857143;146;19;7;3
-0,0218;GBPUSD;168;SSIStochStrategy;0,24;0,22;30;60;0,08;171;-0,0047;-0,0049;0,485380117;0,438596491;-2,75E-05;-0,000671429;24,42857143;46;150;0;20
-0,0218;GBPUSD;168;SSIStochStrategy;0,28;0,21;180;180;0,07;47;-0,0171;-0,0171;0,617021277;0,29787234;-0,00036383;-0,002442857;6,714285714;117;20;1;26
-0,0219;GBPUSD;168;SSIStochStrategy;0,08;0,11;150;660;0,19;32;-0,0187;-0,0187;0,5;0,40625;-0,000584375;-0,002671429;4,571428571;122;20;5;7
-0,0219;GBPUSD;168;SSIStochStrategy;0,21;0,07;210;840;0,25;21;-0,0198;-0,0198;0,523809524;0,285714286;-0,000942857;-0,002828571;3;203;19;0;2
-0,0219;GBPUSD;168;SSIStochStrategy;0,17;0,07;180;600;0,22;25;-0,0194;-0,0194;0,6;0,32;-0,000776;-0,002771429;3,571428571;169;22;1;2
-0,0219;GBPUSD;168;SSIStochStrategy;0,06;0,11;210;480;0,22;31;-0,0188;-0,0188;0,548387097;0,419354839;-0,000606452;-0,002685714;4,428571429;144;15;11;5
-0,0219;GBPUSD;168;SSIStochStrategy;0,2;0,08;120;600;0,23;33;-0,0186;-0,0186;0,545454545;0,303030303;-0,000563636;-0,002657143;4,714285714;113;30;1;2
-0,0219;GBPUSD;168;SSIStochStrategy;0,05;0,09;180;480;0,24;34;-0,0185;-0,0185;0,558823529;0,470588235;-0,000544118;-0,002642857;4,857142857;124;18;14;2
-0,0219;GBPUSD;168;SSIStochStrategy;0,15;0,11;90;480;0,07;50;-0,0169;-0,0175;0,56;0,3;-0,000338;-0,002414286;7,142857143;66;27;3;20
-0,0219;GBPUSD;168;SSIStochStrategy;0,13;0,12;150;300;0,23;41;-0,0178;-0,0178;0,585365854;0,414634146;-0,000434146;-0,002542857;5,857142857;132;33;4;3
-0,0219;GBPUSD;168;SSIStochStrategy;0,1;0,09;120;480;0,03;75;-0,0144;-0,0144;0,693333333;0,213333333;-0,000192;-0,002057143;10,71428571;41;12;8;55
-0,0219;GBPUSD;168;SSIStochStrategy;0,18;0,16;60;240;0,21;70;-0,0149;-0,0149;0,6;0,357142857;-0,000212857;-0,002128571;10;58;64;3;3
-0,0219;GBPUSD;168;SSIStochStrategy;0,21;0,12;150;360;0,25;36;-0,0183;-0,0183;0,611111111;0,416666667;-0,000508333;-0,002614286;5,142857143;138;30;2;3
-0,0219;GBPUSD;168;SSIStochStrategy;0,02;0,07;150;420;0,13;64;-0,0155;-0,0156;0,625;0,609375;-0,000242188;-0,002214286;9,142857143;55;15;38;10
-0,0219;GBPUSD;168;SSIStochStrategy;0,26;0,06;30;480;0,11;78;-0,0141;-0,0141;0,628205128;0,320512821;-0,000180769;-0,002014286;11,14285714;30;72;0;5
-0,0219;GBPUSD;168;SSIStochStrategy;0,06;0,09;30;240;0,3;115;-0,0104;-0,0104;0,617391304;0,382608696;-9,04E-05;-0,001485714;16,42857143;28;96;17;1
-0,0219;GBPUSD;168;SSIStochStrategy;0,05;0,16;150;240;0,07;77;-0,0142;-0,0142;0,636363636;0,467532468;-0,000184416;-0,002028571;11;58;12;30;34
-0,0219;GBPUSD;168;SSIStochStrategy;0,07;0,13;210;60;0,06;95;-0,0124;-0,0124;0,494736842;0,431578947;-0,000130526;-0,001771429;13,57142857;63;10;36;48
-0,0219;GBPUSD;168;SSIStochStrategy;0,04;0,1;90;180;0,19;82;-0,0137;-0,0146;0,597560976;0,536585366;-0,000167073;-0,001957143;11,71428571;61;42;34;5
-0,0219;GBPUSD;168;SSIStochStrategy;0,19;0,11;150;180;0,24;43;-0,0176;-0,0176;0,534883721;0,441860465;-0,000409302;-0,002514286;6,142857143;137;36;2;4
-0,0219;GBPUSD;168;SSIStochStrategy;0,3;0,17;180;900;0,18;22;-0,0197;-0,0197;0,454545455;0,272727273;-0,000895455;-0,002814286;3,142857143;166;19;0;3
-0,0219;GBPUSD;168;SSIStochStrategy;0,14;0,08;30;420;0,21;86;-0,0133;-0,0141;0,593023256;0,360465116;-0,000154651;-0,0019;12,28571429;30;83;1;1
-0,0219;GBPUSD;168;SSIStochStrategy;0,08;0,07;120;540;0,08;49;-0,017;-0,017;0,612244898;0,346938776;-0,000346939;-0,002428571;7;72;17;10;21
-0,0219;GBPUSD;168;SSIStochStrategy;0,28;0,12;120;360;0,16;42;-0,0177;-0,0177;0,666666667;0,333333333;-0,000421429;-0,002528571;6;107;32;0;9
-0,0219;GBPUSD;168;SSIStochStrategy;0,11;0,09;120;300;0,09;56;-0,0163;-0,0163;0,660714286;0,375;-0,000291071;-0,002328571;8;80;22;10;23
-0,0219;GBPUSD;168;SSIStochStrategy;0,03;0,14;210;360;0,03;111;-0,0108;-0,0109;0,666666667;0,432432432;-9,73E-05;-0,001542857;15,85714286;22;1;46;63
-0,0219;GBPUSD;168;SSIStochStrategy;0,2;0,13;210;300;0,04;55;-0,0164;-0,0164;0,690909091;0,163636364;-0,000298182;-0,002342857;7,857142857;82;11;3;40
