Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl;
-0,00519999999999988;USDCHF;168;SSIStochStrategy;0,13;0,19;180;1140;0,25;31;-0,00209999999999988;-0,00369999999999993;0,32258064516129;0,548387096774194;-6,77419354838671E-05;-0,000299999999999983;4,42857142857143;202;14;12;5;
-0,00699999999999958;USDCHF;168;SSIStochStrategy;0,06;0,1;180;360;0,25;52;-0,00179999999999958;-0,00379999999999947;0,461538461538462;0,653846153846154;-3,46153846153765E-05;-0,000257142857142797;7,42857142857143;132;11;33;8;
-0,0136999999999999;USDCHF;168;SSIStochStrategy;0,28;0,17;90;720;0,15;38;-0,00989999999999991;-0,0109;0,289473684210526;0,315789473684211;-0,000260526315789471;-0,0014142857142857;5,42857142857143;71;24;2;12;
-0,0300000000000007;USDCHF;168;SSIStochStrategy;0,28;0,12;120;900;0,02;91;-0,0209000000000007;-0,0216000000000007;0,461538461538462;0,0549450549450549;-0,000229670329670337;-0,00298571428571439;13;15;3;1;86;
-0,0175999999999999;USDCHF;168;SSIStochStrategy;0,04;0,14;90;960;0,07;74;-0,0101999999999999;-0,0143999999999997;0,351351351351351;0,513513513513513;-0,000137837837837836;-0,00145714285714284;10,5714285714286;19;4;37;33;
-0,00459999999999956;USDCHF;168;SSIStochStrategy;0,14;0,1;180;660;0,2;36;-0,000999999999999557;-0,00589999999999979;0,472222222222222;0,555555555555556;-2,77777777777655E-05;-0,00014285714285708;5,14285714285714;91;8;16;12;
-0,00330000000000011;USDCHF;168;SSIStochStrategy;0,25;0,08;180;300;0,26;33;-1,11022302462516E-16;-0,00149999999999995;0,515151515151515;0,393939393939394;-3,36431219583381E-18;-1,58603289232165E-17;4,71428571428571;235;22;7;3;
-0,0101;USDCHF;168;SSIStochStrategy;0,09;0,1;150;1140;0,29;35;-0,00660000000000005;-0,0109999999999998;0,485714285714286;0,571428571428571;-0,00018857142857143;-0,00094285714285715;5;161;12;18;5;
-0,00040000000000041;USDCHF;168;SSIStochStrategy;0,07;0,14;210;120;0,1;92;0,00879999999999959;-0,00580000000000003;0,576086956521739;0,608695652173913;9,5652173913039E-05;0,0012571428571428;13,1428571428571;57;10;52;30;
-0,00580000000000003;USDCHF;168;SSIStochStrategy;0,24;0,12;30;480;0,25;71;0,00129999999999997;-0,00780000000000003;0,422535211267606;0,408450704225352;1,83098591549291E-05;0,000185714285714281;10,1428571428571;71;67;3;1;
