pair;timeframe;strategy;thresholdOpen;thresholdClose;followTrend;positions;profit;drawdown;long;winratio;positivedaysratio;meanloss;meanwin;meantrade;stddeviationwin;stddeviationloss;stddeviation;meanholdtime;stringCodedParams;stringCodedPositions;stringCodedResult;
USDJPY;912;SSIStrategy_V0;0,06;0,5;False;1;2,84;0;1;1;1;n. def.;2,84;2,84;0;n. def.;0;52060;pair:USDJPY|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,06|thresholdClose:0,5|followTrend:False;L:1444328329265:119,74:1447451939265:122,58|;positions:1|profit:2,84|drawdown:0|long:1|winratio:1|positivedaysratio:1|meanloss:n. def.|meanwin:2,84|meantrade:2,84|stddeviationwin:0|stddeviationloss:n. def.|stddeviation:0|meanholdtime:52060;
GBPUSD;912;SSIStrategy_V0;0,3;0,27;False;7;-0,0667999999999997;-0,0667999999999997;0,428571428571429;0,142857142857143;0,166666666666667;-0,0124333333333333;0,00780000000000003;-0,00954285714285711;0;0,00787499559082764;0,0101629378686701;7770;pair:GBPUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,3|thresholdClose:0,27|followTrend:False;S:1444183949265:1,5234:1444420169265:1,5317|L:1444420229265:1,5318:1444760169265:1,5256|S:1444760169265:1,5256:1445460259265:1,5419|L:1445461619265:1,5418:1445564069265:1,5402|S:1445564499265:1,5403:1445623789265:1,5325|L:1445626239265:1,5323:1447037159265:1,5071|S:1447037279265:1,5071:1447451939265:1,5241|;positions:7|profit:-0,0667999999999997|drawdown:-0,0667999999999997|long:0,428571428571429|winratio:0,142857142857143|positivedaysratio:0,166666666666667|meanloss:-0,0124333333333333|meanwin:0,00780000000000003|meantrade:-0,00954285714285711|stddeviationwin:0|stddeviationloss:0,00787499559082764|stddeviation:0,0101629378686701|meanholdtime:7770;
GBPUSD;912;SSIStrategy_V0;0,49;0,06;True;3;0,0311999999999999;0;0,666666666666667;0,666666666666667;0,5;-0,00340000000000007;0,0173;0,0104;0,00139999999999996;0;0,00982479855603498;993;pair:GBPUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,49|thresholdClose:0,06|followTrend:True;L:1444800069265:1,528:1444872849265:1,5467|S:1446757579265:1,5209:1446842089265:1,505|L:1447293749265:1,5238:1447315309265:1,5204|;positions:3|profit:0,0311999999999999|drawdown:0|long:0,666666666666667|winratio:0,666666666666667|positivedaysratio:0,5|meanloss:-0,00340000000000007|meanwin:0,0173|meantrade:0,0104|stddeviationwin:0,00139999999999996|stddeviationloss:0|stddeviation:0,00982479855603498|meanholdtime:993;
GBPUSD;912;SSIStrategy_V0;0,44;0,01;True;5;0,0293999999999999;0;0,6;0,4;0,666666666666667;-0,00150000000000006;0,01695;0,00587999999999997;0,000850000000000017;0,000962635271879648;0,00908524077831737;982;pair:GBPUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,44|thresholdClose:0,01|followTrend:True;L:1444793549265:1,5289:1444872849265:1,5467|S:1445814539265:1,531:1445829569265:1,5335|S:1446754019265:1,5212:1446841969265:1,5051|L:1447284149265:1,5225:1447315129265:1,5207|L:1447370389265:1,5229:1447451939265:1,5227|;positions:5|profit:0,0293999999999999|drawdown:0|long:0,6|winratio:0,4|positivedaysratio:0,666666666666667|meanloss:-0,00150000000000006|meanwin:0,01695|meantrade:0,00587999999999997|stddeviationwin:0,000850000000000017|stddeviationloss:0,000962635271879648|stddeviation:0,00908524077831737|meanholdtime:982;
EURUSD;912;SSIStrategy_V0;0,43;0,07;True;2;-0,0365000000000002;-0,0365000000000002;1;0;0;-0,0182500000000001;n. def.;-0,0182500000000001;n. def.;0,01285;0,01285;5957;pair:EURUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,43|thresholdClose:0,07|followTrend:True;L:1444847219265:1,1464:1445528199265:1,1153|L:1447283959265:1,0765:1447317829265:1,0711|;positions:2|profit:-0,0365000000000002|drawdown:-0,0365000000000002|long:1|winratio:0|positivedaysratio:0|meanloss:-0,0182500000000001|meanwin:n. def.|meantrade:-0,0182500000000001|stddeviationwin:n. def.|stddeviationloss:0,01285|stddeviation:0,01285|meanholdtime:5957;
EURUSD;912;SSIStrategy_V0;0,37;0,01;True;7;-0,0369999999999999;-0,0369999999999999;0,857142857142857;0;0;-0,00528571428571427;n. def.;-0,00528571428571427;n. def.;0,00666063672877095;0,00666063672877095;3420;pair:EURUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,37|thresholdClose:0,01|followTrend:True;L:1444168749265:1,127:1444255589265:1,1238|L:1444411589265:1,1373:1445525989265:1,1161|S:1445555989265:1,1101:1445569659265:1,1115|L:1446420049265:1,1027:1446502149265:1,1015|L:1447211899265:1,0754:1447226959265:1,0746|L:1447282929265:1,0758:1447317589265:1,0714|L:1447362219265:1,0815:1447451939265:1,0767|;positions:7|profit:-0,0369999999999999|drawdown:-0,0369999999999999|long:0,857142857142857|winratio:0|positivedaysratio:0|meanloss:-0,00528571428571427|meanwin:n. def.|meantrade:-0,00528571428571427|stddeviationwin:n. def.|stddeviationloss:0,00666063672877095|stddeviation:0,00666063672877095|meanholdtime:3420;
USDJPY;912;SSIStrategy_V0;0,39;0,43;False;7;1,65000000000001;-0,219999999999999;1;0,142857142857143;1;-0,0549999999999997;1,87;0,330000000000001;0;0,0779422863405983;0,773149403414374;3273;pair:USDJPY|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,39|thresholdClose:0,43|followTrend:False;L:1446077189265:120,91:1446080399265:120,72|L:1446080409265:120,69:1446080409265:120,69|L:1446080419265:120,7:1446080419265:120,69|L:1446080429265:120,69:1446080429265:120,69|L:1446080439265:120,7:1446080439265:120,69|L:1446080449265:120,71:1446080449265:120,7|L:1446080459265:120,71:1447451939265:122,58|;positions:7|profit:1,65000000000001|drawdown:-0,219999999999999|long:1|winratio:0,142857142857143|positivedaysratio:1|meanloss:-0,0549999999999997|meanwin:1,87|meantrade:0,330000000000001|stddeviationwin:0|stddeviationloss:0,0779422863405983|stddeviation:0,773149403414374|meanholdtime:3273;
EURUSD;912;SSIStrategy_V0;0,06;0,35;False;124;0,0348999999999997;-0,0252000000000003;0,991935483870968;0,032258064516129;0,4;-0,000693617021276604;0,016875;0,00068431372549019;0,0193071715950318;0,00234832708723602;0,00752518314672623;607;pair:EURUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,06|thresholdClose:0,35|followTrend:False;L:1444291469265:1,1292:1444392989265:1,1364|L:1445527409265:1,1157:1445555729265:1,1102|L:1445555739265:1,1103:1445555739265:1,1103|L:1445555749265:1,1103:1445555749265:1,1102|L:1445555759265:1,1103:1445555759265:1,1102|L:1445555769265:1,1103:1445555769265:1,1102|L:1445555779265:1,1103:1445555779265:1,1102|L:1445555789265:1,1103:1445555789265:1,1102|L:1445555799265:1,1103:1445555929265:1,1102|L:1445555939265:1,1103:1445555939265:1,1102|L:1445555949265:1,1102:1445555949265:1,1101|L:1445555959265:1,1101:1445555959265:1,1101|L:1445555969265:1,1101:1445555969265:1,1101|L:1445555979265:1,1102:1445555979265:1,1101|L:1445555989265:1,1102:1445555989265:1,1101|L:1445555999265:1,1102:1445555999265:1,1101|L:1445556009265:1,1102:1445556009265:1,1102|L:1445556019265:1,11:1445556019265:1,11|L:1445556029265:1,1101:1445556029265:1,11|L:1445556039265:1,1101:1445556039265:1,11|L:1445556049265:1,1101:1445556049265:1,11|L:1445556059265:1,1101:1445556059265:1,11|L:1445556069265:1,1101:1445556069265:1,11|L:1445556079265:1,11:1445556079265:1,11|L:1445556089265:1,11:1445556089265:1,11|L:1445556099265:1,11:1445556099265:1,11|L:1445556109265:1,11:1445556109265:1,11|L:1445556119265:1,1099:1445556119265:1,1099|L:1445556129265:1,1098:1445556129265:1,1098|L:1445556139265:1,1096:1445556139265:1,1096|L:1445556149265:1,1095:1445556149265:1,1094|L:1445556159265:1,1094:1445556159265:1,1094|L:1445556169265:1,1094:1445556169265:1,1094|L:1445556179265:1,1093:1445556179265:1,1092|L:1445556189265:1,1093:1445556189265:1,1093|L:1445556199265:1,1092:1445556199265:1,1092|L:1445556209265:1,1091:1445556209265:1,1091|L:1445556219265:1,1091:1445556219265:1,109|L:1445556229265:1,109:1445556229265:1,1089|L:1445556239265:1,109:1445556239265:1,1089|L:1445556249265:1,109:1445556249265:1,1089|L:1445556259265:1,109:1445556259265:1,109|L:1445556269265:1,109:1445556269265:1,1089|L:1445556279265:1,109:1445556279265:1,1089|L:1445556289265:1,109:1445556289265:1,109|L:1445556299265:1,1089:1445556299265:1,1089|L:1445556309265:1,109:1445556309265:1,1089|L:1445556319265:1,1091:1445556319265:1,1091|L:1445556329265:1,1091:1445556329265:1,109|L:1445556339265:1,1091:1445556339265:1,1091|L:1445556349265:1,1091:1445556349265:1,1091|L:1445556359265:1,1089:1445556359265:1,1089|L:1445556369265:1,1088:1445556369265:1,1088|L:1445556379265:1,1087:1445556439265:1,1083|L:1445556449265:1,1082:1445556449265:1,1082|L:1445556459265:1,1081:1445556459265:1,108|L:1445556469265:1,1078:1445556469265:1,1078|L:1445556479265:1,1079:1445556479265:1,1078|L:1445556489265:1,1081:1445556489265:1,1081|L:1445556499265:1,1081:1445556679265:1,108|L:1445556689265:1,108:1445556689265:1,108|L:1445556699265:1,1078:1445556699265:1,1078|L:1445556709265:1,1077:1445556709265:1,1076|L:1445556719265:1,1077:1445556719265:1,1077|L:1445556729265:1,1077:1445556729265:1,1077|L:1445556739265:1,1078:1445556739265:1,1078|L:1445556749265:1,1079:1445556749265:1,1079|L:1445556759265:1,1079:1445556759265:1,1079|L:1445556769265:1,1079:1445556769265:1,1079|L:1445556779265:1,1078:1445556779265:1,1078|L:1445556789265:1,1079:1445556789265:1,1079|L:1445556799265:1,1079:1445556799265:1,1079|L:1445556809265:1,1079:1445556809265:1,1079|L:1445556819265:1,1079:1445556819265:1,1079|L:1445556829265:1,1079:1445556829265:1,1079|L:1445556839265:1,1079:1445556839265:1,1079|L:1445556849265:1,1079:1445556849265:1,1079|L:1445556859265:1,108:1445556859265:1,1079|L:1445556869265:1,108:1445556869265:1,1079|L:1445556879265:1,108:1445556879265:1,108|L:1445556889265:1,108:1445556889265:1,108|L:1445556899265:1,108:1445556899265:1,108|L:1445556909265:1,108:1445556909265:1,108|L:1445556919265:1,108:1445556919265:1,108|L:1445556929265:1,108:1445556929265:1,108|L:1445556939265:1,108:1445556939265:1,108|L:1445556949265:1,108:1445556949265:1,108|L:1445556959265:1,108:1445556959265:1,108|L:1445556969265:1,108:1445556969265:1,108|L:1445556979265:1,108:1445556979265:1,108|L:1445556989265:1,1081:1445557059265:1,1083|L:1445557069265:1,1082:1445557069265:1,1082|L:1445557079265:1,1082:1445557079265:1,1082|L:1445557089265:1,1082:1445557089265:1,1082|L:1445557099265:1,1083:1445557099265:1,1083|L:1445557109265:1,1083:1445557109265:1,1083|L:1445557119265:1,1082:1445557119265:1,1082|L:1445557129265:1,1083:1445557129265:1,1082|L:1445557139265:1,1082:1445557139265:1,1082|L:1445557149265:1,1082:1445557149265:1,1081|L:1445557159265:1,1082:1445557159265:1,1081|L:1445557169265:1,1081:1445557169265:1,108|L:1445557179265:1,108:1445557179265:1,1079|L:1445557189265:1,108:1445557189265:1,1079|L:1445557199265:1,1078:1445557199265:1,1078|L:1445557209265:1,1079:1445557209265:1,1078|L:1445557219265:1,1079:1445557219265:1,1079|L:1445557229265:1,1079:1445557229265:1,1079|L:1445557239265:1,1079:1445557239265:1,1079|L:1445557249265:1,1079:1445557249265:1,1078|L:1445557259265:1,1079:1445557259265:1,1078|L:1445557269265:1,1079:1445557269265:1,1078|L:1445557279265:1,1077:1445557279265:1,1077|L:1445557289265:1,1076:1445557289265:1,1076|L:1445557299265:1,1076:1445557299265:1,1076|L:1445557309265:1,1076:1445557309265:1,1076|L:1445557319265:1,1072:1445557319265:1,1072|L:1445557329265:1,1072:1445557329265:1,1072|L:1445557339265:1,1073:1445557339265:1,1072|L:1445557349265:1,1074:1445557349265:1,1074|L:1445557359265:1,1075:1446122089265:1,0965|L:1446712279265:1,0867:1447211649265:1,0753|L:1447317649265:1,0709:1447361849265:1,0813|S:1444168749265:1,1269:1447451939265:1,0772|;positions:124|profit:0,0348999999999997|drawdown:-0,0252000000000003|long:0,991935483870968|winratio:0,032258064516129|positivedaysratio:0,4|meanloss:-0,000693617021276604|meanwin:0,016875|meantrade:0,00068431372549019|stddeviationwin:0,0193071715950318|stddeviationloss:0,00234832708723602|stddeviation:0,00752518314672623|meanholdtime:607;
USDJPY;912;SSIStrategy_V0;0,11;0,33;True;1700;-5,3900000000001;-6,21000000000011;1;0,00705882352941177;0;-0,0144117647058826;0,122500000000001;-0,0110450819672133;0,337147964549694;0,0411988234646207;0,0700024444566854;19;pair:USDJPY|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,11|thresholdClose:0,33|followTrend:True;More than 1000;positions:1700|profit:-5,3900000000001|drawdown:-6,21000000000011|long:1|winratio:0,00705882352941177|positivedaysratio:0|meanloss:-0,0144117647058826|meanwin:0,122500000000001|meantrade:-0,0110450819672133|stddeviationwin:0,337147964549694|stddeviationloss:0,0411988234646207|stddeviation:0,0700024444566854|meanholdtime:19;
EURUSD;912;SSIStrategy_V0;0,44;0,1;False;1;0,0327999999999999;0;0;1;1;n. def.;0,0327999999999999;0,0327999999999999;0;n. def.;0;11359;pair:EURUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,44|thresholdClose:0,1|followTrend:False;S:1444848019265:1,1468:1445529569265:1,114|;positions:1|profit:0,0327999999999999|drawdown:0|long:0|winratio:1|positivedaysratio:1|meanloss:n. def.|meanwin:0,0327999999999999|meantrade:0,0327999999999999|stddeviationwin:0|stddeviationloss:n. def.|stddeviation:0|meanholdtime:11359;
EURUSD;912;SSIStrategy_V0;0,07;0,05;True;2033;-0,0270000000000004;-0,0438000000000005;0,994589276930644;0,00787014264633546;0,571428571428571;-0,00014299674267101;0,0038;-4,28571428571434E-05;0,0046754678910244;0,000453873818352782;0,00106806668326903;26;pair:EURUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,07|thresholdClose:0,05|followTrend:True;More than 1000;positions:2033|profit:-0,0270000000000004|drawdown:-0,0438000000000005|long:0,994589276930644|winratio:0,00787014264633546|positivedaysratio:0,571428571428571|meanloss:-0,00014299674267101|meanwin:0,0038|meantrade:-4,28571428571434E-05|stddeviationwin:0,0046754678910244|stddeviationloss:0,000453873818352782|stddeviation:0,00106806668326903|meanholdtime:26;
USDJPY;912;SSIStrategy_V0;0,33;0,04;False;3;3,24000000000001;0;0,333333333333333;0,666666666666667;0,666666666666667;-0,280000000000001;1,76000000000001;1,08;0,980000000000004;0;1,25102624539483;7217;pair:USDJPY|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,33|thresholdClose:0,04|followTrend:False;S:1444725979265:119,68:1444846229265:118,9|S:1444942959265:118,88:1445004839265:119,16|L:1445987839265:120,44:1447104919265:123,18|;positions:3|profit:3,24000000000001|drawdown:0|long:0,333333333333333|winratio:0,666666666666667|positivedaysratio:0,666666666666667|meanloss:-0,280000000000001|meanwin:1,76000000000001|meantrade:1,08|stddeviationwin:0,980000000000004|stddeviationloss:0|stddeviation:1,25102624539483|meanholdtime:7217;
EURUSD;912;SSIStrategy_V0;0,38;0,04;False;4;0,0345;0;0;1;1;n. def.;0,00862499999999999;0,00862499999999999;0,00800324153077988;n. def.;0,00800324153077988;4190;pair:EURUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,38|thresholdClose:0,04|followTrend:False;S:1444168799265:1,1269:1444256319265:1,124|S:1444731609265:1,1384:1445526299265:1,116|S:1447283759265:1,0763:1447317649265:1,0709|S:1447362409265:1,081:1447451939265:1,0772|;positions:4|profit:0,0345|drawdown:0|long:0|winratio:1|positivedaysratio:1|meanloss:n. def.|meanwin:0,00862499999999999|meantrade:0,00862499999999999|stddeviationwin:0,00800324153077988|stddeviationloss:n. def.|stddeviation:0,00800324153077988|meanholdtime:4190;
EURUSD;912;SSIStrategy_V0;0,45;0,1;False;1;0,0327999999999999;0;0;1;1;n. def.;0,0327999999999999;0,0327999999999999;0;n. def.;0;11359;pair:EURUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,45|thresholdClose:0,1|followTrend:False;S:1444848019265:1,1468:1445529569265:1,114|;positions:1|profit:0,0327999999999999|drawdown:0|long:0|winratio:1|positivedaysratio:1|meanloss:n. def.|meanwin:0,0327999999999999|meantrade:0,0327999999999999|stddeviationwin:0|stddeviationloss:n. def.|stddeviation:0|meanholdtime:11359;
USDJPY;912;SSIStrategy_V0;0,19;0,45;False;1;3,77;0;1;1;1;n. def.;3,77;3,77;0;n. def.;0;43384;pair:USDJPY|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,19|thresholdClose:0,45|followTrend:False;L:1444848889265:118,81:1447451939265:122,58|;positions:1|profit:3,77|drawdown:0|long:1|winratio:1|positivedaysratio:1|meanloss:n. def.|meanwin:3,77|meantrade:3,77|stddeviationwin:0|stddeviationloss:n. def.|stddeviation:0|meanholdtime:43384;
EURUSD;912;SSIStrategy_V0;0,49;0,23;True;1;-0,0367999999999999;-0,0367999999999999;1;0;0;-0,0367999999999999;n. def.;-0,0367999999999999;n. def.;0;0;11610;pair:EURUSD|timeframe:912|strategy:SSIStrategy_V0|thresholdOpen:0,49|thresholdClose:0,23|followTrend:True;L:1444848699265:1,1477:1445545349265:1,1109|;positions:1|profit:-0,0367999999999999|drawdown:-0,0367999999999999|long:1|winratio:0|positivedaysratio:0|meanloss:-0,0367999999999999|meanwin:n. def.|meantrade:-0,0367999999999999|stddeviationwin:n. def.|stddeviationloss:0|stddeviation:0|meanholdtime:11610;
