Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,00810000000000052;USDCHF;744;SSIStochStrategy;0,22;0,09;120;300;0,3;179;0,00979999999999948;-0,0206999999999997;0,525139664804469;0,480446927374302;5,47486033519524E-05;0,000316129032258048;5,7741935483871;0,5;187;148;20;10;
-0,130600000000001;USDCHF;744;SSIStochStrategy;0,02;0,15;60;900;0,02;646;-0,0660000000000007;-0,0678000000000005;0,546439628482972;0,331269349845201;-0,00010216718266254;-0,00212903225806454;20,8387096774194;0;4;2;214;430;
0,0008000000000002;USDCHF;744;SSIStochStrategy;0,08;0,08;210;480;0,25;164;0,0172000000000002;-0,0121999999999999;0,560975609756098;0,676829268292683;0,000104878048780489;0,000554838709677426;5,29032258064516;0,538461538461538;167;38;104;21;
-0,032600000000001;USDCHF;744;SSIStochStrategy;0,26;0,22;90;300;0,31;246;-0,00800000000000101;-0,0378000000000004;0,475609756097561;0,471544715447154;-3,25203252032561E-05;-0,000258064516129065;7,93548387096774;0,307692307692308;130;216;19;10;
-0,0113999999999998;USDCHF;744;SSIStochStrategy;0,27;0,16;180;360;0,18;156;0,0042000000000002;-0,0178999999999995;0,487179487179487;0,461538461538462;2,69230769230782E-05;0,000135483870967748;5,03225806451613;0,384615384615385;211;93;23;39;
-0,0288999999999998;USDCHF;744;SSIStochStrategy;0,21;0,09;180;660;0,09;170;-0,0118999999999998;-0,0208999999999996;0,552941176470588;0,347058823529412;-6,99999999999988E-05;-0,000383870967741929;5,48387096774194;0,538461538461538;101;43;34;93;
-0,0142000000000003;USDCHF;744;SSIStochStrategy;0,27;0,21;120;660;0,11;198;0,00559999999999972;-0,00839999999999985;0,5;0,419191919191919;2,82828282828268E-05;0,000180645161290313;6,38709677419355;0,583333333333333;108;101;20;76;
-0,0554000000000014;USDCHF;744;SSIStochStrategy;0,12;0,21;30;360;0,25;446;-0,0108000000000014;-0,0247000000000003;0,475336322869955;0,408071748878924;-2,42152466367744E-05;-0,000348387096774238;14,3870967741935;0,416666666666667;46;388;50;8;
-0,0078999999999998;USDCHF;744;SSIStochStrategy;0,02;0,08;210;420;0,21;351;0,0272000000000002;-0,0099999999999999;0,54985754985755;0,883190883190883;7,74928774928781E-05;0,000877419354838717;11,3225806451613;0,846153846153846;49;17;310;23;
-0,029700000000001;USDCHF;744;SSIStochStrategy;0,11;0,1;180;480;0,1;224;-0,00730000000000097;-0,0236000000000004;0,549107142857143;0,459821428571429;-3,25892857142901E-05;-0,000235483870967773;7,2258064516129;0,538461538461538;79;35;87;102;
